hour,inventory_time,inventory_tx,cm inv,unique_tx,unique_fp,unique_fn,tp_inv,tn_inv,fp_inv,fn_inv,fn_index_inv,fn_expiry_inv,FPR inv,FNR inv,Accuracy % inv,Reprocess % inv,total_tx,cm total,entry_tx,cm entry,added_tx,tp_entry,tn_entry,fp_entry,fn_entry,fn_index_entry,fn_expiry_entry,FPR Entry,FNR Entry,Accuracy % Entry,Reprocess % Entry,exit_tx,cm exit,exited_tx,block_tx,debris,tp_exit,tn_exit,fp_exit,fn_exit,fn_index_exit,fn_expiry_exit,fn_index,fn_expiry,FPR Exit,FNR Exit,Accuracy % Exit,Reprocess % Exit,FPR,FNR,Accuracy %,Reprocess %,current_mempool_tx,shadow_mempool.size(),(fp_entry-fn_entry+fp_exit-fn_exit),non_block,shadow check,debris check
235,846000,1201779,1201779,1083335,2906,408,544582,653823,2959,415,251,157,0.00246218,0.000345321,99.7538,0.0345321,24290952,12048291,12048291,12048291,11921064,68233,11913925,58994,7139,3310,3829,0.00489646,0.000592532,99.5104,0.0592532,11040882,10175489,10176154,0,0,10175489,864454,0,0,0,0,3561,3986,0,0,100,0,0.00264457,0.000322455,99.7355,0.057011,647540,701226,51855,0,699395,18446744073709549785,1.45194e+08,305290,342250,1
236,849600,1214206,1214206,1094189,2944,408,549145,661649,2997,415,251,157,0.00246828,0.000341787,99.7532,0.0341787,24413260,12102496,12102496,12102496,11973970,69257,11966820,59269,7150,3318,3832,0.00489725,0.000590787,99.5103,0.0590787,11096558,10222253,10222923,0,0,10222253,873361,0,0,0,0,3569,3989,0,0,100,0,0.00264513,0.000321369,99.7355,0.0568084,653677,699962,52119,0,705796,5834,1.45138e+08,311595,342082,1
237,853200,1223821,1223821,1102703,2980,408,553442,666930,3034,415,251,157,0.00247912,0.000339102,99.7521,0.0339102,24528649,12155774,12155774,12155774,12025863,70354,12018705,59557,7158,3324,3834,0.00489948,0.000588856,99.51,0.0588856,11149054,10267911,10268585,0,0,10267911,880195,0,0,0,0,3575,3991,0,0,100,0,0.00264673,0.000320232,99.7353,0.0566011,659908,699222,52399,0,712307,13085,1.45182e+08,317975,341933,1
238,856800,1235694,1235694,1113027,3026,411,557489,674707,3080,418,254,157,0.00249253,0.000338271,99.7507,0.0338271,24641927,12205662,12205662,12205662,12074313,71531,12067146,59818,7167,3332,3835,0.00490084,0.000587186,99.5099,0.0587186,11200571,10310884,10311563,0,0,10310884,888733,0,0,0,0,3586,3992,0,0,100,0,0.00264798,0.000319325,99.7352,0.0564303,665380,698019,52651,0,718031,20012,1.45147e+08,323588,341792,1
239,860400,1247939,1247939,1123819,3072,415,560979,683411,3127,422,258,157,0.00250573,0.000338158,99.7494,0.0338158,24754956,12254994,12254994,12254994,12122228,72680,12115053,60086,7175,3340,3835,0.00490298,0.000585476,99.5097,0.0585476,11252023,10353512,10354196,0,0,10353512,897549,0,0,0,0,3598,3992,0,0,100,0,0.00264962,0.000318434,99.735,0.0562618,670662,696658,52911,0,723573,26915,1.45202e+08,329005,341657,1
240,864000,1262977,1262977,1136960,3145,415,564947,694408,3200,422,258,157,0.0025337,0.000334131,99.7466,0.0334131,24885254,12311085,12311085,12311085,12176481,74216,12169298,60388,7183,3346,3837,0.00490517,0.000583458,99.5095,0.0583458,11311192,10401984,10402680,0,0,10401984,908234,0,0,0,0,3604,3994,0,0,100,0,0.00265204,0.000317179,99.7348,0.056026,676431,695696,53205,0,729636,33940,1.45256e+08,334934,341497,1
241,867600,1270526,1270526,1143505,3157,418,567284,699604,3213,425,259,159,0.00252887,0.000334507,99.7471,0.0334507,24987209,12359072,12359072,12359072,12223708,74832,12216508,60532,7200,3347,3853,0.00489778,0.000582568,99.5102,0.0582568,11357611,10442825,10443526,0,0,10442825,913807,0,0,0,0,3606,4012,0,0,100,0,0.00264794,0.00031674,99.7352,0.0559444,341315,695175,53332,0,394647,18446744073709251088,1.45178e+08,334335,6980,2
242,871200,1282116,1282116,1149242,3165,464,569972,708444,3221,479,263,201,0.00251225,0.000373601,99.7488,0.0373601,25096894,12407278,12407278,12407278,12271538,75057,12264311,60683,7227,3349,3878,0.00489092,0.000582481,99.5109,0.0582481,11407500,10483692,10484401,0,0,10483692,922779,0,0,0,0,3612,4079,0,0,100,0,0.00264349,0.000318771,99.7357,0.0562918,348270,695369,53456,0,401726,18446744073709257973,1.45249e+08,334000,14270,2
243,874800,1288942,1288942,1155398,3172,466,573891,711342,3228,481,264,202,0.00250438,0.000373174,99.7496,0.0373174,25201029,12457240,12457240,12457240,12320925,75472,12313685,60843,7240,3350,3890,0.00488415,0.000581188,99.5116,0.0581188,11454847,10526136,10526846,0,0,10526136,927679,0,0,0,0,3614,4092,0,0,100,0,0.00263956,0.000318085,99.736,0.0561683,355212,695715,53603,0,408815,18446744073709264716,1.45336e+08,333598,21614,2
244,878400,1294725,1294725,1160662,3176,466,577438,713574,3232,481,264,202,0.00249628,0.000371507,99.7504,0.0371507,25298866,12504882,12504882,12504882,12368098,75820,12360850,60964,7248,3353,3895,0.00487522,0.000579614,99.5125,0.0579614,11499259,10566427,10567138,0,0,10566427,931799,0,0,0,0,3617,4097,0,0,100,0,0.00263454,0.00031719,99.7365,0.0560088,362093,695902,53716,0,415809,18446744073709271523,1.45504e+08,333300,28793,2
245,882000,1302935,1302935,1168044,3184,466,581800,717414,3240,481,264,202,0.00248669,0.000369167,99.7513,0.0369167,25408007,12556178,12556178,12556178,12418819,76232,12411568,61127,7251,3355,3896,0.00486828,0.000577485,99.5132,0.0577485,11548894,10610170,10610881,0,0,10610170,937691,0,0,0,0,3619,4098,0,0,100,0,0.00263041,0.000315975,99.737,0.05579,369071,695650,53876,0,422947,18446744073709278913,1.45558e+08,332962,36109,2
246,885600,1311496,1311496,1175763,3194,466,586595,721169,3251,481,264,202,0.00247885,0.000366757,99.7521,0.0366757,25528263,12613262,12613262,12613262,12475260,76712,12468004,61290,7256,3356,3900,0.00485917,0.000575268,99.5141,0.0575268,11603505,10658678,10659391,0,0,10658678,943792,0,0,0,0,3620,4102,0,0,100,0,0.00262527,0.000314711,99.7375,0.0555629,377002,694838,54034,0,431036,18446744073709287814,1.45543e+08,332595,44407,2
247,889200,1329413,1329413,1188257,3239,498,590535,735065,3300,513,266,232,0.0024823,0.000385885,99.7518,0.0385885,25660996,12667641,12667641,12667641,12529006,77190,12521745,61445,7261,3358,3903,0.00485055,0.000573193,99.5149,0.0573193,11663942,10705235,10705975,0,0,10705235,957614,0,0,0,0,3624,4135,0,0,100,0,0.0026209,0.000314694,99.7379,0.0555403,384164,694697,54184,0,438348,18446744073709295267,1.4591e+08,332154,52010,2
248,892800,1335659,1335659,1193939,3247,500,593503,738333,3308,515,267,233,0.00247668,0.000385577,99.7523,0.0385577,25775752,12723938,12723938,12723938,12584795,77514,12577526,61629,7269,3363,3906,0.00484355,0.000571285,99.5156,0.0571285,11716155,10752989,10753730,0,0,10752989,962072,0,0,0,0,3630,4139,0,0,100,0,0.00261698,0.000313698,99.7383,0.0553643,392198,693502,54360,0,446558,18446744073709304672,1.45914e+08,331887,60311,2
249,896400,1342201,1342201,1199914,3249,500,596615,741761,3310,515,267,233,0.0024661,0.000383698,99.7534,0.0383698,25892483,12781036,12781036,12781036,12641270,77953,12633996,61813,7274,3367,3907,0.00483631,0.000569124,99.5164,0.0569124,11769246,10801431,10802172,0,0,10801431,966721,0,0,0,0,3634,4140,0,0,100,0,0.00261268,0.000312488,99.7387,0.0551502,400231,693055,54539,0,454770,18446744073709313331,1.45952e+08,331564,68667,2
250,900000,1348963,1348963,1205937,3255,504,599632,745496,3316,519,267,237,0.00245818,0.00038474,99.7542,0.038474,26002146,12834016,12834016,12834016,12693766,78296,12686480,61954,7286,3370,3916,0.00482733,0.00056771,99.5173,0.056771,11819167,10846495,10847237,0,0,10846495,971577,0,0,0,0,3637,4153,0,0,100,0,0.00260761,0.000311819,99.7393,0.0550308,407662,692730,54668,0,462330,18446744073709321216,1.46051e+08,331304,76358,2
251,903600,1360340,1360340,1215347,3273,507,601981,754502,3334,523,268,239,0.00245086,0.000384463,99.7549,0.0384463,26106715,12879638,12879638,12879638,12738988,78572,12731696,62078,7292,3374,3918,0.00481986,0.000566165,99.518,0.0566165,11866737,10885641,10886391,0,0,10885641,979990,0,0,0,0,3642,4157,0,0,100,0,0.00260328,0.000311023,99.7397,0.0548807,413730,689662,54786,0,468516,18446744073709330470,1.45857e+08,331075,82655,2
252,907200,1377539,1377539,1229312,3309,532,605575,768044,3372,548,276,256,0.00244784,0.000397811,99.7552,0.0397811,26227260,12928163,12928163,12928163,12787004,78953,12779702,62206,7302,3378,3924,0.00481167,0.000564813,99.5188,0.0564813,11921558,10927317,10928090,0,0,10927317,993089,0,0,0,0,3654,4180,0,0,100,0,0.00259878,0.000311086,99.7401,0.0548732,420047,688345,54904,0,474951,18446744073709338222,1.45953e+08,330727,89320,2
253,910800,1382573,1382573,1233814,3309,533,609820,768832,3372,549,277,256,0.00243893,0.000397086,99.7561,0.0397086,26329145,12978709,12978709,12978709,12837042,79330,12829731,62337,7311,3384,3927,0.00480302,0.000563307,99.5197,0.0563307,11967863,10970041,10970814,0,0,10970041,996670,0,0,0,0,3661,4183,0,0,100,0,0.00259386,0.000310274,99.7406,0.0547305,427361,687779,55026,0,482387,18446744073709346224,1.46042e+08,330479,96882,2
254,914400,1388289,1388289,1239003,3314,533,613962,770401,3377,549,277,256,0.00243249,0.000395451,99.7568,0.0395451,26440907,13033969,13033969,13033969,12891772,79712,12884449,62485,7323,3391,3932,0.00479401,0.00056184,99.5206,0.056184,12018649,11016771,11017547,0,0,11016771,1000723,0,0,0,0,3668,4188,0,0,100,0,0.0025889,0.000309432,99.7411,0.0545823,435358,687693,55162,0,490520,18446744073709354443,1.46192e+08,330239,105119,2
255,918000,1395644,1395644,1245497,3318,533,619403,772310,3382,549,277,256,0.00242325,0.000393367,99.7577,0.0393367,26548912,13085542,13085542,13085542,12942929,79973,12935599,62640,7330,3396,3934,0.00478696,0.00056016,99.5213,0.056016,12067726,11060601,11061378,0,0,11060601,1005969,0,0,0,0,3673,4190,0,0,100,0,0.00258475,0.000308461,99.7415,0.0544085,442684,687275,55310,0,497994,18446744073709362335,1.46101e+08,330013,112671,2
256,921600,1404242,1404242,1252993,3329,533,624603,775697,3393,549,277,256,0.00241625,0.000390958,99.7584,0.0390958,26651970,13133179,13133179,13133179,12990008,80399,12982670,62772,7338,3401,3937,0.00477965,0.000558738,99.522,0.0558738,12114549,11101267,11102045,0,0,11101267,1012125,0,0,0,0,3678,4193,0,0,100,0,0.00258055,0.000307607,99.742,0.0542531,449096,686779,55434,0,504530,18446744073709369367,1.46045e+08,329778,119318,2
257,925200,1412338,1412338,1259923,3334,534,630091,778299,3398,550,277,257,0.00240594,0.000389425,99.7594,0.0389425,26757389,13182555,13182555,13182555,13038866,80784,13031525,62905,7341,3402,3939,0.00477184,0.000556872,99.5228,0.0556872,12162496,11143406,11144185,0,0,11143406,1017931,0,0,0,0,3679,4196,0,0,100,0,0.00257593,0.000306572,99.7424,0.0540669,455814,686453,55564,0,511378,18446744073709376541,1.46054e+08,329562,126252,2
258,928800,1422284,1422284,1268723,3347,534,635733,782590,3411,550,277,257,0.00239826,0.000386702,99.7602,0.0386702,26872390,13235399,13235399,13235399,13091280,81075,13083933,63044,7347,3405,3942,0.00476329,0.000555102,99.5237,0.0555102,12214707,11188605,11189386,0,0,11188605,1024941,0,0,0,0,3682,4199,0,0,100,0,0.00257105,0.000305523,99.7429,0.0538762,463027,686322,55697,0,518724,18446744073709384018,1.4658e+08,329383,133644,2
259,932400,1430692,1430692,1276270,3354,534,641339,785385,3418,550,277,257,0.00238905,0.000384429,99.7611,0.0384429,26991414,13291810,13291810,13291810,13147252,81362,13139897,63196,7355,3407,3948,0.00475451,0.000553348,99.5246,0.0553348,12268912,11236717,11237502,0,0,11236717,1031030,0,0,0,0,3684,4205,0,0,100,0,0.00256599,0.000304502,99.7434,0.0536933,470883,687219,55841,0,526724,18446744073709391121,1.46636e+08,329193,141690,2
260,936000,1437756,1437756,1282513,3361,534,646298,787482,3426,550,277,257,0.00238288,0.000382541,99.7617,0.0382541,27092208,13339729,13339729,13339729,13194713,81678,13187353,63338,7360,3412,3948,0.00474807,0.000551735,99.5252,0.0551735,12314723,11277481,11278267,0,0,11277481,1036076,0,0,0,0,3689,4205,0,0,100,0,0.00256231,0.000303575,99.7438,0.0535274,477579,686478,55978,0,533557,18446744073709398695,1.46479e+08,329035,148544,2
261,939600,1445510,1445510,1289278,3363,534,651384,790148,3428,550,277,257,0.00237148,0.000380489,99.7628,0.0380489,27189422,13384963,13384963,13384963,13239553,81940,13232187,63470,7366,3416,3950,0.00474189,0.000550319,99.5258,0.0550319,12358949,11316218,11317004,0,0,11316218,1041565,0,0,0,0,3693,4207,0,0,100,0,0.00255845,0.00030274,99.7442,0.0533766,483682,685375,56104,0,539786,18446744073709406027,1.46234e+08,328877,154805,2
262,943200,1453774,1453774,1296464,3367,534,656629,793161,3434,550,277,257,0.00236213,0.000378326,99.7638,0.0378326,27289685,13431403,13431403,13431403,13285608,82204,13278233,63591,7375,3420,3955,0.0047345,0.000549086,99.5266,0.0549086,12404508,11355843,11356630,0,0,11355843,1047498,0,0,0,0,3697,4212,0,0,100,0,0.00255409,0.000301995,99.7446,0.0532409,490111,684510,56216,0,546327,18446744073709413433,1.46123e+08,328726,161385,2
263,946800,1470313,1470313,1303906,3378,537,661237,805074,3449,553,278,259,0.00234576,0.00037611,99.7654,0.037611,27409466,13480123,13480123,13480123,13333909,82483,13326532,63731,7377,3421,3956,0.00472778,0.00054725,99.5272,0.054725,12459030,11397345,11398140,0,0,11397345,1060508,0,0,0,0,3699,4215,0,0,100,0,0.00254963,0.000300961,99.745,0.0530419,496902,684523,56354,0,553256,18446744073709420349,1.46304e+08,328546,168356,2
264,950400,1475767,1475767,1308592,3382,537,664215,807546,3453,553,278,259,0.0023398,0.00037472,99.766,0.037472,27512944,13531194,13531194,13531194,13384650,82685,13377271,63859,7379,3423,3956,0.00471939,0.000545332,99.5281,0.0545333,12505983,11440386,11441182,0,0,11440386,1064419,0,0,0,0,3701,4215,0,0,100,0,0.00254502,0.000299903,99.7455,0.0528555,504601,684996,56480,0,561081,18446744073709427701,1.46544e+08,328422,176179,2
265,954000,1480300,1480300,1312642,3383,537,666915,809378,3454,553,278,259,0.00233331,0.000373573,99.7667,0.0373573,27614928,13582259,13582259,13582259,13435307,82945,13427925,64007,7382,3424,3958,0.00471254,0.000543503,99.5287,0.0543503,12552369,11483493,11484289,0,0,11483493,1067698,0,0,0,0,3702,4217,0,0,100,0,0.00254117,0.000298901,99.7459,0.0526803,512151,685405,56625,0,568776,18446744073709434987,1.46739e+08,328278,183873,2
266,957600,1485657,1485657,1317420,3387,537,669353,812293,3458,553,278,259,0.00232759,0.000372226,99.7672,0.0372226,27713516,13630754,13630754,13630754,13483426,83173,13476039,64155,7387,3427,3960,0.00470664,0.000541936,99.5293,0.0541936,12597105,11524420,11525217,0,0,11524420,1071506,0,0,0,0,3705,4219,0,0,100,0,0.00253783,0.000298026,99.7462,0.0525257,519342,686320,56768,0,576110,18446744073709441406,1.46987e+08,328135,191207,2
267,961200,1491814,1491814,1323034,3393,537,672540,815257,3464,553,278,259,0.00232201,0.00037069,99.7678,0.037069,27817442,13681254,13681254,13681254,13533548,83411,13526159,64295,7389,3429,3960,0.0046995,0.000540082,99.5301,0.0540082,12644374,11567289,11568086,0,0,11567289,1075906,0,0,0,0,3707,4219,0,0,100,0,0.00253385,0.000296991,99.7466,0.0523427,526595,686451,56906,0,583501,18446744073709448666,1.47214e+08,327982,198613,2
268,964800,1496096,1496096,1326877,3394,537,675575,816503,3465,553,278,259,0.00231603,0.000369629,99.7684,0.0369629,27912932,13728984,13728984,13728984,13580923,83622,13573531,64439,7392,3431,3961,0.00469365,0.000538423,99.5306,0.0538423,12687852,11607715,11608513,0,0,11607715,1078957,0,0,0,0,3709,4220,0,0,100,0,0.00253052,0.00029608,99.7469,0.0521836,533543,686777,57047,0,590590,18446744073709455429,1.47294e+08,327842,205701,2
269,968400,1501073,1501073,1331467,3401,538,678726,818321,3472,554,279,259,0.00231301,0.000369069,99.7687,0.0369069,28019237,13781993,13781993,13781993,13633616,83787,13626224,64590,7392,3431,3961,0.00468655,0.000536352,99.5313,0.0536352,12736171,11652535,11653335,0,0,11652535,1082453,0,0,0,0,3710,4220,0,0,100,0,0.00252673,0.000294987,99.7473,0.0519922,541414,687329,57198,0,598612,18446744073709462899,1.47544e+08,327701,213713,2
270,972000,1507280,1507280,1337113,3406,538,682649,820600,3477,554,279,259,0.0023068,0.000367549,99.7693,0.0367549,28143578,13843430,13843430,13843430,13694723,83947,13687328,64760,7395,3434,3961,0.00467803,0.000534188,99.5322,0.0534188,12792868,11704699,11705500,0,0,11704699,1086985,0,0,0,0,3713,4220,0,0,100,0,0.00252201,0.000293792,99.7478,0.0517826,550356,689258,57365,0,607721,18446744073709470079,1.48134e+08,327547,222809,2
271,975600,1514568,1514568,1343785,3411,538,686915,823617,3482,554,279,259,0.00229901,0.000365781,99.7701,0.0365781,28268727,13904398,13904398,13904398,13755212,84241,13747817,64945,7395,3434,3961,0.00467082,0.000531846,99.5329,0.0531846,12849761,11756398,11757201,0,0,11756398,1092177,0,0,0,0,3713,4220,0,0,100,0,0.00251787,0.000292495,99.7482,0.0515534,559144,690718,57550,0,616694,18446744073709477592,1.48614e+08,327364,231780,2
272,979200,1520759,1520759,1349325,3415,538,690599,826120,3486,554,279,259,0.00229228,0.000364292,99.7708,0.0364292,28389956,13964372,13964372,13964372,13814707,84541,13807308,65124,7399,3437,3962,0.00466358,0.000529848,99.5336,0.0529848,12904825,11807023,11807826,0,0,11807023,1096616,0,0,0,0,3716,4221,0,0,100,0,0.0025138,0.00029139,99.7486,0.0513589,568014,692992,57725,0,625739,18446744073709484363,1.49285e+08,327213,240801,2
273,982800,1530022,1530022,1357883,3428,538,694206,831763,3499,554,279,259,0.0022869,0.000362086,99.7713,0.0362086,28518652,14025288,14025288,14025288,13875161,84800,13867760,65327,7401,3438,3963,0.0046578,0.00052769,99.5342,0.052769,12963342,11858957,11859761,0,0,11858957,1103198,0,0,0,0,3717,4222,0,0,100,0,0.00251048,0.000290165,99.749,0.0511401,576533,693890,57926,0,634459,18446744073709492185,1.49397e+08,327062,249471,2
274,986400,1534338,1534338,1361797,3432,538,697292,832989,3503,554,279,259,0.00228307,0.000361068,99.7717,0.0361068,28622486,14077475,14077475,14077475,13926843,85105,13919440,65527,7403,3440,3963,0.00465474,0.000525876,99.5345,0.0525876,13010673,11903202,11904008,0,0,11903202,1106282,0,0,0,0,3719,4222,0,0,100,0,0.0025087,0.000289175,99.7491,0.0509678,583968,694346,58124,0,642092,18446744073709499362,1.49488e+08,326903,257065,2
275,990000,1552231,1552231,1378749,3476,538,700861,847269,3547,554,279,259,0.0022851,0.000356906,99.7715,0.0356906,28776759,14143756,14143756,14143756,13992514,85483,13985109,65759,7405,3442,3963,0.00464933,0.000523553,99.5351,0.0523553,13080772,11960827,11961633,0,0,11960827,1118756,0,0,0,0,3721,4222,0,0,100,0,0.00250582,0.000287765,99.7494,0.0507072,592014,695014,58354,0,650368,18446744073709506970,1.52238e+08,326723,265291,2
276,993600,1558779,1558779,1384560,3477,538,706210,848467,3548,554,279,259,0.00227614,0.000355406,99.7724,0.0355406,28887379,14197564,14197564,14197564,14045747,85890,14038339,65927,7408,3445,3963,0.00464354,0.00052178,99.5356,0.052178,13131036,12006435,12007242,0,0,12006435,1123411,0,0,0,0,3724,4222,0,0,100,0,0.00250234,0.000286775,99.7498,0.050532,599638,695986,58519,0,658157,18446744073709513787,1.52481e+08,326584,273054,2
277,997200,1564134,1564134,1389265,3478,538,710583,849448,3549,554,279,259,0.00226899,0.00035419,99.7731,0.035419,28977798,14241520,14241520,14241520,14089144,86274,14081734,66102,7410,3447,3963,0.0046415,0.00052031,99.5359,0.052031,13172144,12043714,12044522,0,0,12043714,1127239,0,0,0,0,3726,4222,0,0,100,0,0.00250088,0.000285955,99.7499,0.050387,605755,695164,58692,0,664447,18446744073709520899,1.52397e+08,326453,279302,2
278,1000800,1569147,1569147,1393728,3479,538,714699,850344,3550,554,279,259,0.00226238,0.000353058,99.7738,0.0353058,29082035,14293407,14293407,14293407,14140411,86681,14132997,66315,7414,3450,3964,0.00463955,0.000518701,99.536,0.0518701,13219481,12087459,12088268,0,0,12087459,1130830,0,0,0,0,3729,4223,0,0,100,0,0.00249953,0.000285068,99.75,0.0502315,613276,695964,58901,0,672177,18446744073709527829,1.52808e+08,326290,286986,2
279,1004400,1573246,1573246,1397279,3486,538,716921,852214,3557,554,279,259,0.00226093,0.000352138,99.7739,0.0352138,29171291,14338018,14338018,14338018,14184294,87226,14176867,66498,7427,3458,3969,0.00463788,0.000517993,99.5362,0.0517993,13260027,12124951,12125767,0,0,12124951,1133877,0,0,0,0,3737,4228,0,0,100,0,0.00249863,0.000284655,99.7501,0.0501594,619660,695993,59071,0,678731,18446744073709534354,1.52771e+08,326133,293527,2
280,1008000,1577862,1577862,1401455,3487,538,720698,853052,3558,554,279,259,0.00225495,0.000351108,99.7745,0.0351108,29274087,14389523,14389523,14389523,14234960,87856,14227522,66707,7438,3466,3972,0.0046358,0.000516904,99.5364,0.0516904,13306702,12168355,12169171,0,0,12168355,1137148,0,0,0,0,3745,4231,0,0,100,0,0.00249725,0.000284039,99.7503,0.050052,626922,696735,59269,0,686191,18446744073709541072,1.52958e+08,325939,300983,2
281,1011600,1582724,1582724,1405829,3489,538,724724,853885,3561,554,279,259,0.00224992,0.000350029,99.775,0.0350029,29369525,14436700,14436700,14436700,14281494,88282,14274040,66924,7454,3475,3979,0.00463569,0.000516323,99.5364,0.0516323,13350101,12208284,12209102,0,0,12208284,1140616,0,0,0,0,3754,4238,0,0,100,0,0.00249691,0.000283681,99.7503,0.0499893,633525,696670,59470,0,692995,18446744073709547941,1.52973e+08,325781,307744,2
282,1015200,1590720,1590720,1413023,3504,538,728651,857939,3576,554,279,259,0.00224804,0.00034827,99.7752,0.034827,29474866,14486162,14486162,14486162,14330256,88758,14322794,67148,7462,3480,3982,0.00463532,0.000515112,99.5365,0.0515112,13397984,12250368,12251188,0,0,12250368,1146413,0,0,0,0,3759,4241,0,0,100,0,0.00249657,0.000282966,99.7503,0.0498604,640201,696637,59686,0,699887,3250,1.53119e+08,325634,314567,2
283,1018800,1602332,1602332,1423650,3536,538,733214,864955,3609,554,279,259,0.00225234,0.000345746,99.7748,0.0345746,29611119,14548894,14548894,14548894,14392273,89158,14384800,67463,7473,3490,3983,0.00463698,0.000513647,99.5363,0.0513647,13459893,12304090,12304914,0,0,12304090,1154596,0,0,0,0,3769,4242,0,0,100,0,0.00249756,0.000282079,99.7502,0.049699,648492,698983,59990,0,708482,9499,1.5397e+08,325490,323002,2
284,1022400,1607513,1607513,1428363,3536,538,737676,865674,3609,554,279,259,0.00224508,0.000344632,99.7755,0.0344632,29714964,14600353,14600353,14600353,14442951,89691,14435463,67711,7488,3505,3983,0.00463763,0.000512864,99.5362,0.0512864,13507098,12347603,12348427,0,0,12347603,1158288,0,0,0,0,3784,4242,0,0,100,0,0.00249749,0.000281615,99.7503,0.0496179,655657,699242,60223,0,715880,16638,1.5397e+08,325338,330319,2
285,1026000,1612875,1612875,1433108,3538,538,742058,866650,3613,554,279,259,0.0022401,0.000343486,99.776,0.0343486,29804316,14643706,14643706,14643706,14485779,89994,14478282,67933,7497,3514,3983,0.00463906,0.000511961,99.5361,0.0511961,13547735,12384418,12385244,0,0,12384418,1162108,0,0,0,0,3793,4242,0,0,100,0,0.00249792,0.000281089,99.7502,0.0495246,661668,698540,60436,0,722104,23564,1.53949e+08,325250,336418,2
286,1029600,1618689,1618689,1438361,3541,538,746396,868123,3616,554,279,259,0.00223391,0.000342252,99.7766,0.0342252,29903266,14691863,14691863,14691863,14533307,90333,14525805,68223,7502,3519,3983,0.00464359,0.000510623,99.5356,0.0510623,13592714,12425354,12426181,0,0,12425354,1166150,0,0,0,0,3798,4242,0,0,100,0,0.00249987,0.000280334,99.75,0.0493913,668259,698884,60721,0,728980,30096,1.5412e+08,325129,343130,2
287,1033200,1624504,1624504,1443639,3548,538,749889,870437,3624,554,279,259,0.00223083,0.000341027,99.7769,0.0341027,30001477,14739681,14739681,14739681,14580554,90610,14573045,68517,7509,3524,3985,0.00464847,0.000509441,99.5352,0.0509441,13637292,12465878,12466706,0,0,12465878,1170203,0,0,0,0,3803,4244,0,0,100,0,0.00250218,0.000279662,99.7498,0.0492722,674981,699922,61008,0,735989,36067,1.54454e+08,325022,349959,2
288,1036800,1632924,1632924,1451581,3575,538,753163,875556,3651,554,279,259,0.00223587,0.000339269,99.7764,0.0339269,30112430,14791820,14791820,14791820,14632130,90817,14624618,68873,7512,3526,3986,0.00465615,0.000507848,99.5344,0.0507848,13687686,12510104,12510943,0,0,12510104,1176360,0,0,0,0,3805,4245,0,0,100,0,0.00250635,0.000278752,99.7494,0.0491088,682320,700193,61361,0,743681,43488,1.54665e+08,324884,357436,2
289,1040400,1639441,1639441,1457506,3590,539,755985,879235,3666,555,280,259,0.00223613,0.00033853,99.7764,0.033853,30208027,14837412,14837412,14837412,14677317,91029,14669799,69066,7518,3527,3991,0.00465486,0.000506692,99.5345,0.0506692,13731174,12548817,12549663,0,0,12548817,1181127,0,0,0,0,3807,4250,0,0,100,0,0.00250568,0.000278121,99.7494,0.048996,363903,699238,61548,0,425451,18446744073709277829,1.54674e+08,6780,357123,1
290,1044000,1648220,1648220,1465320,3619,539,757163,886806,3696,555,280,259,0.00224242,0.000336727,99.7758,0.0336727,30304458,14881323,14881323,14881323,14720938,91121,14713418,69264,7520,3527,3993,0.00465442,0.000505331,99.5346,0.0505331,13774915,12586177,12587029,0,0,12586177,1187502,0,0,0,0,3807,4252,0,0,100,0,0.00250576,0.00027733,99.7494,0.0488519,370158,698688,61744,0,431902,18446744073709284830,1.54781e+08,13286,356872,1
291,1047600,1650024,1650024,1467034,3619,539,758596,887177,3696,555,280,259,0.00223997,0.000336359,99.776,0.0336359,30394754,14928806,14928806,14928806,14768112,91214,14760585,69480,7527,3528,3999,0.00465409,0.000504193,99.5346,0.0504193,13815924,12625899,12626751,0,0,12625899,1188789,0,0,0,0,3808,4258,0,0,100,0,0.00250552,0.000276724,99.7494,0.0487489,377610,699550,61953,0,439563,18446744073709291629,1.55085e+08,20986,356624,1
292,1051200,1652385,1652385,1469255,3622,539,759921,888210,3699,555,280,259,0.00223858,0.000335878,99.7761,0.0335878,30483827,14975014,14975014,14975014,14813975,91336,14806438,69703,7537,3530,4007,0.00465462,0.000503305,99.5345,0.0503305,13856428,12664707,12665561,0,0,12664707,1190483,0,0,0,0,3810,4266,0,0,100,0,0.00250576,0.00027624,99.7494,0.0486667,384663,700303,62166,0,446829,18446744073709298142,1.55374e+08,28284,356379,1
293,1054800,1669478,1669478,1472156,3626,539,761402,903818,3703,555,280,259,0.00221806,0.000332439,99.7782,0.0332439,30604931,15023977,15023977,15023977,14862548,91509,14855008,69920,7540,3531,4009,0.00465389,0.000501864,99.5346,0.0501864,13911476,12705723,12706581,0,0,12705723,1204511,0,0,0,0,3811,4268,0,0,100,0,0.00250415,0.000275336,99.7496,0.0484921,392216,701080,62380,0,454596,18446744073709305132,1.55718e+08,36111,356105,1
